taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey
5336651,Crucianella rupestris Guss.,5336649,Crucianella maritima L.,2,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Crucianella,2900981,Crucianella maritima,5336649
1952300,"Tethea Ochsenheimer, 1816",1952300,"Tethea Ochsenheimer, 1816",13,GENUS,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Drepanidae,7294,Tethea,1952300,,
2534935,Psathyrella pseudocorrugis (Romagn.) Bon,2534935,Psathyrella pseudocorrugis (Romagn.) Bon,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Psathyrellaceae,4184,Psathyrella,2526774,Psathyrella pseudocorrugis,2534935
7501248,Veronica repens Boiss.,6438577,Veronica serpyllifolia subsp. serpyllifolia,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Veronica,3172047,Veronica serpyllifolia,3172057
3277152,Peronospora boni-henrici Gäum.,3277152,Peronospora boni-henrici Gäum.,1,SPECIES,ACCEPTED,Chromista,4,Oomycota,32,Peronosporea,8179345,Peronosporales,1259,Peronosporaceae,4785,Peronospora,2583264,Peronospora boni-henrici,3277152
3054110,Aubrieta columnae Guss.,3054110,Aubrieta columnae Guss.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Aubrieta,3054109,Aubrieta columnae,3054110
5374609,Barbarea rupicola Moris,5374609,Barbarea rupicola Moris,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Barbarea,8370997,Barbarea rupicola,5374609
4363106,"Cerithiopsis minima (Brusina, 1865)",4363106,"Cerithiopsis minima (Brusina, 1865)",5,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Cerithiopsidae,2676,Cerithiopsis,2301757,Cerithiopsis minima,4363106
5248649,Lactarius semisanguifluus R.Heim & Leclair,5248649,Lactarius semisanguifluus R.Heim & Leclair,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius semisanguifluus,5248649
7923369,Polygala flavescens subsp. flavescens,7923369,Polygala flavescens subsp. flavescens,58,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Polygalaceae,2417,Polygala,3191366,Polygala flavescens,4049680
1771040,"Agrotis segetum (Denis & Schiffermuller, 1775)",1771040,"Agrotis segetum (Denis & Schiffermuller, 1775)",10,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Agrotis,8407958,Agrotis segetum,1771040
1785281,"Deltote Reichenbach, 1817",1785281,"Deltote Reichenbach, 1817",1,GENUS,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Deltote,1785281,,
1874211,"Acrobasis tumidana (Denis & Schiffermuller, 1775)",1874211,"Acrobasis tumidana (Denis & Schiffermuller, 1775)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Pyralidae,5336,Acrobasis,1874152,Acrobasis tumidana,1874211
5753426,"Melanobaris erysimi (Chobaut, 1917)",1207682,"Baris erysimi Chobaut, 1917",1,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Curculionidae,4239,Baris,1207328,Baris erysimi,1207682
7418752,Symphytum tuberosum subsp. angustifolium (A.Kerner) Nyman,7418752,Symphytum tuberosum subsp. angustifolium (A.Kerner) Nyman,9,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Symphytum,2926061,Symphytum tuberosum,2926065
5280149,"Encalypta streptocarpa Hedwig, 1801",5280149,"Encalypta streptocarpa Hedwig, 1801",6,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Pottiales,621,Encalyptaceae,8770,Encalypta,2670399,Encalypta streptocarpa,5280149
1333105,"Leptochilus alpestris (de Saussure, 1856)",1333105,"Leptochilus alpestris (de Saussure, 1856)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Eumenidae,4240,Leptochilus,1333025,Leptochilus alpestris,1333105
7456960,Ranunculus montanus Willd.,7456960,Ranunculus montanus Willd.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Ranunculus,3033294,Ranunculus montanus,7456960
7865,Baetidae,7865,Baetidae,1,FAMILY,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Ephemeroptera,1225,Baetidae,7865,,,,
4436873,"Philonthus rectangulus Sharp, 1874",4436873,"Philonthus rectangulus Sharp, 1874",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Staphylinidae,7854,Philonthus,1040167,Philonthus rectangulus,4436873
5113231,"Herminia tenuialis (Rebel, 1899)",5113231,"Herminia tenuialis (Rebel, 1899)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Erebidae,4532185,Herminia,1791874,Herminia tenuialis,5113231
7545789,"Arge shawi Liston, 1992",7545789,"Arge shawi Liston, 1992",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Argidae,7902,Arge,1249713,Arge shawi,7545789
7790241,"Pterostichus impressus (Fairmaire & Laboulbène, 1854)",7790241,"Pterostichus impressus (Fairmaire & Laboulbène, 1854)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Carabidae,3792,Pterostichus,7367006,Pterostichus impressus,7790241
8347912,Erica terminalis Salisb.,8347912,Erica terminalis Salisb.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Ericaceae,2505,Erica,2882780,Erica terminalis,8347912
2665385,"Hildenbrandia canariensis Børgesen, 1929",2665384,Hildenbrandia crouaniorum J.Agardh,1,SPECIES,SYNONYM,Plantae,6,Rhodophyta,106,Florideophyceae,342,Hildenbrandiales,672,Hildenbrandiaceae,9028,Hildenbrandia,2665375,Hildenbrandia crouaniorum,2665384
4431623,Anthaxia hungarica hungarica,4431623,Anthaxia hungarica hungarica,1,SUBSPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Buprestidae,3789,Anthaxia,4407229,Anthaxia hungarica,4431622
5674152,Hordelymus europaeus (L.) Harz,5674152,Hordelymus europaeus (L.) Harz,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Hordelymus,5428469,Hordelymus europaeus,5674152
1959409,"Dyscia Hübner, 1825",1959409,"Dyscia Hübner, 1825",1,GENUS,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Dyscia,1959409,,
5398279,Atractylis cancellata L.,5398279,Atractylis cancellata L.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Atractylis,8200747,Atractylis cancellata,5398279
4412785,"Anoplocephaloides dentata (Galli-Valerio, 1905)",4412785,"Anoplocephaloides dentata (Galli-Valerio, 1905)",2,SPECIES,ACCEPTED,Animalia,1,Platyhelminthes,108,Cestoda,144,Cyclophyllidea,780,Anoplocephalidae,5964,Anoplocephaloides,4407334,Anoplocephaloides dentata,4412785
7296321,Viola riviniana Rchb.,7296321,Viola riviniana Rchb.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Violaceae,6631,Viola,2874237,Viola riviniana,7296321
1788768,"Conisania poelli Stertz, 1915",1788768,"Conisania poelli Stertz, 1915",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Conisania,1788764,Conisania poelli,1788768
2599942,Pertusaria excludens Nyl.,2599942,Pertusaria excludens Nyl.,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Pertusariales,1051,Pertusariaceae,4113,Pertusaria,2599923,Pertusaria excludens,2599942
5528824,Paronychia rouyana Coincy,5529078,Paronychia echinulata subsp. rouyana (Coincy) Mateo & R.Figuerola Lamata,2,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Paronychia,8020237,Paronychia echinulata,5384696
5755156,"Laemostenus angustatus (Dejean, 1828)",5755156,"Laemostenus angustatus (Dejean, 1828)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Carabidae,3792,Laemostenus,5430895,Laemostenus angustatus,5755156
5660517,Pulmonaria hirta L.,5660517,Pulmonaria hirta L.,11,SPECIES,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Pulmonaria,2925903,Pulmonaria hirta,5660517
7736551,Spergularia marina (L.) Besser,7736551,Spergularia marina (L.) Besser,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Spergularia,3085630,Spergularia marina,7736551
1011740,"Prolysiopetalum apulicum (Verhoeff, 1905)",1011740,"Prolysiopetalum apulicum (Verhoeff, 1905)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Diplopoda,361,Callipodida,501,Schizopetalidae,7230,Prolysiopetalum,1011615,Prolysiopetalum apulicum,1011740
8083109,Linaria vulgaris subsp. vulgaris,8083109,Linaria vulgaris subsp. vulgaris,17,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Linaria,3172168,Linaria vulgaris,5415020
2645603,"Umbraulva E.H.Bae & I.K.Lee, 2001",2645603,"Umbraulva E.H.Bae & I.K.Lee, 2001",1,GENUS,ACCEPTED,Plantae,6,Chlorophyta,36,Ulvophyceae,195,Ulvales,641,Ulvaceae,9013,Umbraulva,2645603,,
1730708,"Parahypopta caestrum (Hubner, 1808)",1730708,"Parahypopta caestrum (Hubner, 1808)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Cossidae,8840,Parahypopta,1730705,Parahypopta caestrum,1730708
7213443,Hadena luteocincta luteocincta,7213443,Hadena luteocincta luteocincta,1,SUBSPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Hadena,1787522,Hadena luteocincta,1787564
7155281,Paeonia mascula (L.) Mill.,7155281,Paeonia mascula (L.) Mill.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Paeoniaceae,6711,Paeonia,3083483,Paeonia mascula,7155281
1920712,"Gonepteryx rhamni (Linnaeus, 1758)",1920712,"Gonepteryx rhamni (Linnaeus, 1758)",13,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Pieridae,5481,Gonepteryx,1920704,Gonepteryx rhamni,1920712
4561796,"Cochlostoma sardoum (Westerlund, 1890)",4561796,"Cochlostoma sardoum (Westerlund, 1890)",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Architaenioglossa,455,Megalomastomatidae,4959922,Cochlostoma,4304914,Cochlostoma sardoum,4561796
6097278,"Bohemannia pulverosella (Stainton, 1849)",6097278,"Bohemannia pulverosella (Stainton, 1849)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Nepticulidae,7014,Bohemannia,1735877,Bohemannia pulverosella,6097278
6081520,Hieracium bifidum subsp. vensicum Zahn,6081520,Hieracium bifidum subsp. vensicum Zahn,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Hieracium,3134951,Hieracium bifidum,7991670
2266124,"Eudendrium album Nutting, 1898",2266124,"Eudendrium album Nutting, 1898",1,SPECIES,ACCEPTED,Animalia,1,Cnidaria,43,Hydrozoa,205,Anthoathecata,838,Eudendriidae,8192,Eudendrium,8863041,Eudendrium album,2266124
2179060,"Cybaeus montanus Maurer, 1992",2179060,"Cybaeus montanus Maurer, 1992",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Araneae,1496,Cybaeidae,3404,Cybaeus,2178956,Cybaeus montanus,2179060
6081523,Hieracium bifidum subsp. caesiiflorum (Norrl.) Zahn,6081523,Hieracium bifidum subsp. caesiiflorum (Norrl.) Zahn,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Hieracium,3134951,Hieracium bifidum,7991670
2608134,Ramalina intermedia (Delise ex Nyl.) Nyl.,2607581,Cladonia rigida var. acuta (Taylor) A.W.Archer,1,SPECIES,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Cladoniaceae,8328,Cladonia,2607519,Cladonia rigida,2607577
1761865,"Auchmis detersa (Esper, 1787)",1761865,"Auchmis detersa (Esper, 1787)",8,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Auchmis,1761857,Auchmis detersa,1761865
1746666,"Eana argentana (Clerck, 1759)",1746666,"Eana argentana (Clerck, 1759)",4,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Tortricidae,5343,Eana,1746600,Eana argentana,1746666
9138092,"Stenamma Westwood, 1839",9138092,"Stenamma Westwood, 1839",1,GENUS,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Formicidae,4342,Stenamma,9138092,,
6411218,"Salvia officinalis subsp. gallica (W.Lippert) Reales, D.Rivera & Obón",6411218,"Salvia officinalis subsp. gallica (W.Lippert) Reales, D.Rivera & Obón",1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Salvia,2926981,Salvia officinalis,2927004
1442299,"Chaetopteryx gessneri McLachlan, 1876",1442299,"Chaetopteryx gessneri McLachlan, 1876",5,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Trichoptera,1003,Limnephilidae,4396,Chaetopteryx,1442276,Chaetopteryx gessneri,1442299
1069925,"Agolius abdominalis (Bonelli, 1812)",1069925,"Agolius abdominalis (Bonelli, 1812)",3,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Aphodiidae,2933,Agolius,1069924,Agolius abdominalis,1069925
8981962,"Microdesmus hirtellus Silvestri, 1903",1017752,"Metonomastus hirtellus (Silvestri, 1903)",3,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Diplopoda,361,Polydesmida,1247,Paradoxosomatidae,4029,Metonomastus,1017746,Metonomastus hirtellus,1017752
7499292,Securigera securidaca Dalla Torre & Sarnth.,7499292,Securigera securidaca Dalla Torre & Sarnth.,2,SPECIES,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Securigera,2946744,Securigera securidaca,7499292
7398048,"Bembidion conforme Dejean, 1831",7398048,"Bembidion conforme Dejean, 1831",5,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Carabidae,3792,Bembidion,1035920,Bembidion conforme,7398048
9360218,"Kyklioacalles teter Stüben, 1999",1211764,"Acalles teter Boheman, 1844",2,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Curculionidae,4239,Acalles,1211430,Acalles teter,1211764
3595690,Fumana arabica Spach,3595690,Fumana arabica Spach,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Cistaceae,6635,Fumana,7331269,Fumana arabica,3595690
4312160,"Pagurus excavatus (Herbst, 1791)",4312160,"Pagurus excavatus (Herbst, 1791)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Malacostraca,229,Decapoda,637,Paguridae,4531,Pagurus,2224189,Pagurus excavatus,4312160
8228544,Sonchus oleraceus L.,8228544,Sonchus oleraceus L.,25,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Sonchus,3105646,Sonchus oleraceus,8228544
9402783,Salix marchettii Merli & F.Martini,9402783,Salix marchettii Merli & F.Martini,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Salix,3039576,Salix marchettii,9402783
8122205,Ceratium furca (Ehrenb.) Clap. & J.Lachm.,7531925,Tripos furca (Ehrenb.) F.Gómez,8,SPECIES,SYNONYM,Chromista,4,Myzozoa,8770992,Dinophyceae,9049014,Gonyaulacales,8775728,Ceratiaceae,7479242,Tripos,7453566,Tripos furca,7531925
2668302,Hypnea musciformis (Wulfen) J.V.Lamour.,2668302,Hypnea musciformis (Wulfen) J.V.Lamour.,3,SPECIES,DOUBTFUL,Chromista,4,Ochrophyta,98,Phaeophyceae,7073593,Fucales,1182,Fucaceae,9641,Fucus,10569157,Hypnea musciformis,2668302
5377435,Matthiola valesiaca (J.Gay ex Gaudin) J.Gay ex Boiss.,5377432,Matthiola fruticulosa subsp. valesiaca (J.Gay ex Gaudin) P.W.Ball,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Matthiola,3052933,Matthiola fruticulosa,5377429
4472913,"Amara similata (Gyllenhal, 1810)",4472913,"Amara similata (Gyllenhal, 1810)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Carabidae,3792,Amara,1035151,Amara similata,4472913
1288136,"Ctenichneumon panzeri (Wesmael, 1845)",1288136,"Ctenichneumon panzeri (Wesmael, 1845)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Ichneumonidae,3512,Ctenichneumon,1288098,Ctenichneumon panzeri,1288136
5134798,"Erebia mnestra (Hubner, 1804)",5134798,"Erebia mnestra (Hubner, 1804)",46,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Nymphalidae,7017,Erebia,1913456,Erebia mnestra,5134798
8128169,"Paludinella globularis (Hanley, 1844)",8128169,"Paludinella globularis (Hanley, 1844)",3,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Assimineidae,6765,Paludinella,3244749,Paludinella globularis,8128169
5257621,Anema decipiens (A.Massal.) Forssell,5257621,Anema decipiens (A.Massal.) Forssell,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lichinomycetes,314,Lichinales,1049,Lichinaceae,4104,Anema,2586961,Anema decipiens,5257621
5142338,"Gegenes nostrodamus (Fabricius, 1793)",5142338,"Gegenes nostrodamus (Fabricius, 1793)",5,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Hesperiidae,6953,Gegenes,1949424,Gegenes nostrodamus,5142338
4495217,"Cerceris arenaria (Linnaeus, 1758)",4495217,"Cerceris arenaria (Linnaeus, 1758)",9,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Crabronidae,7906,Cerceris,10028909,Cerceris arenaria,4495217
6035538,Suaeda vera Forssk. ex J.F.Gmelin,6035538,Suaeda vera Forssk. ex J.F.Gmelin,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Suaeda,3083525,Suaeda vera,6035538
5348664,Coronilla vaginalis Lam.,5348664,Coronilla vaginalis Lam.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Coronilla,2943640,Coronilla vaginalis,5348664
1310811,"Polistes nimpha (Christ, 1791)",1310811,"Polistes nimpha (Christ, 1791)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Eumenidae,4240,Polistes,1310500,Polistes nimpha,1310811
4924408,Melilotus Mill.,4924408,Melilotus Mill.,9,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Melilotus,4924408,,
3190583,Pistacia lentiscus L.,3190583,Pistacia lentiscus L.,41,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Anacardiaceae,2398,Pistacia,3190459,Pistacia lentiscus,3190583
5244852,"Terana coerulea (Lam.) Kuntze, 1891",5244852,"Terana coerulea (Lam.) Kuntze, 1891",1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Phanerochaetaceae,7617,Terana,2513704,Terana coerulea,5244852
4567899,"Phenacolimax major (A.Férussac, 1807)",4567899,"Phenacolimax major (A.Férussac, 1807)",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Stylommatophora,1456,Vitrinidae,6529,Phenacolimax,8974268,Phenacolimax major,4567899
7695021,Epimedium alpinum L.,7695021,Epimedium alpinum L.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Berberidaceae,6673,Epimedium,3033908,Epimedium alpinum,7695021
2943640,Coronilla L.,2943640,Coronilla L.,5,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Coronilla,2943640,,
5697498,Cichorium intybus subsp. spicatum I.Ricci,5697498,Cichorium intybus subsp. spicatum I.Ricci,9,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Cichorium,3106707,Cichorium intybus,5392252
2977108,Ononis viscosa subsp. breviflora (DC.) Nyman,2977108,Ononis viscosa subsp. breviflora (DC.) Nyman,8,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Ononis,2977094,Ononis viscosa,2977105
5119815,"Orophia denisella (Denis & Schiffermuller, 1775)",5119815,"Orophia denisella (Denis & Schiffermuller, 1775)",5,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Elachistidae,7297,Orophia,5119806,Orophia denisella,5119815
7331676,Pedicularis comosa subsp. comosa,7331676,Pedicularis comosa subsp. comosa,4,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Pedicularis,3171670,Pedicularis comosa,8180842
5255262,"Oidium lauracearum Graniti & U.Braun, 1998",8220859,"Pseudoidium lauracearum (Graniti & U.Braun) U.Braun & R.T.A.Cook, 2012",4,SPECIES,SYNONYM,Fungi,5,Ascomycota,95,Leotiomycetes,179,Erysiphales,1277,Erysiphaceae,8379,Pseudoidium,7246356,Pseudoidium lauracearum,8220859
7273685,Rhamnus saxatilis subsp. saxatilis,7273685,Rhamnus saxatilis subsp. saxatilis,4,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rhamnaceae,2407,Rhamnus,3039471,Rhamnus saxatilis,6371028
5361010,Oxytropis pilosa DC.,5361010,Oxytropis pilosa DC.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Oxytropis,2982894,Oxytropis pilosa,5361010
2704333,Rostraria Trin.,2704333,Rostraria Trin.,1,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Rostraria,2704333,,
7670580,Didymium vaccinum (Durieu & Mont.) Buchet,7670580,Didymium vaccinum (Durieu & Mont.) Buchet,1,SPECIES,ACCEPTED,Protozoa,7,Mycetozoa,33,Myxomycetes,319,Physarales,1294,Didymiaceae,4160,Didymium,2594511,Didymium vaccinum,7670580
3512719,Pseudocercosporella septorioides (Sacc.) U.Braun,3512719,Pseudocercosporella septorioides (Sacc.) U.Braun,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Dothideomycetes,183,Mycosphaerellales,9783671,Mycosphaerellaceae,4797,Pseudocercosporella,2584093,Pseudocercosporella septorioides,3512719
7530298,Moltkia suffruticosa subsp. bigazziana Peruzzi & Soldano,7530298,Moltkia suffruticosa subsp. bigazziana Peruzzi & Soldano,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Moltkia,3230780,Moltkia suffruticosa,8017031
7832439,"Hipparchia fagi (Scopoli, 1763)",7832439,"Hipparchia fagi (Scopoli, 1763)",17,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Nymphalidae,7017,Hipparchia,1918607,Hipparchia fagi,7832439
4462657,"Aphthona herbigrada (Curtis, 1837)",4462657,"Aphthona herbigrada (Curtis, 1837)",4,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Chrysomelidae,7780,Aphthona,1049119,Aphthona herbigrada,4462657
